date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments,year,anomaly
2025-01-04,Tamil Nadu,Madurai,625017,94,10,11,115,2025,True
2025-01-04,Uttar Pradesh,Pilibhit,262122,598,260,20,878,2025,True
2025-01-04,Haryana,Faridabad,121002,244,75,10,329,2025,True
2025-01-04,Mizoram,Champhai,796321,275,76,17,368,2025,True
2025-01-04,Gujarat,Dahod,389382,26,21,55,102,2025,True
2025-01-04,Madhya Pradesh,Dhar,454660,101,27,10,138,2025,True
2025-01-04,Gujarat,Valsad,396001,135,21,10,166,2025,True
2025-01-04,Jharkhand,Pakur,816107,579,372,11,962,2025,True
2025-01-04,Assam,Baksa,781315,114,32,18,164,2025,True
2025-01-04,Bihar,Patna,801503,119,243,20,382,2025,True
2025-01-04,Bihar,Vaishali,844504,270,217,10,497,2025,True
2025-01-04,Assam,Cachar,788101,77,46,14,137,2025,True
2025-01-04,Madhya Pradesh,Shivpuri,473551,193,105,51,349,2025,True
2025-01-04,Bihar,East Champaran,845305,73,112,17,202,2025,True
2025-01-04,Uttar Pradesh,Lucknow,226003,297,270,27,594,2025,True
2025-01-04,Rajasthan,Jalor,343029,207,84,41,332,2025,True
2025-01-04,Assam,Udalguri,784114,47,29,36,112,2025,True
2025-01-04,West Bengal,Uttar Dinajpur,733123,158,29,10,197,2025,True
2025-01-04,Assam,Baksa,781368,46,71,30,147,2025,True
2025-01-04,Madhya Pradesh,Vidisha,464221,454,57,23,534,2025,True
2025-01-04,Assam,Tinsukia,786125,41,74,80,195,2025,True
2025-01-04,Karnataka,Bengaluru,560083,162,30,12,204,2025,True
2025-01-04,Gujarat,Banaskantha,385535,367,253,120,740,2025,True
2025-01-04,Gujarat,Valsad,396065,346,83,80,509,2025,True
2025-01-04,Uttar Pradesh,Gorakhpur,273007,77,114,12,203,2025,True
2025-01-04,Gujarat,Surendra Nagar,363310,145,52,42,239,2025,True
2025-01-04,Assam,Karimganj,788723,155,77,15,247,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271801,219,131,24,374,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271870,43,41,15,99,2025,True
2025-01-04,Assam,Darrang,784146,90,47,36,173,2025,True
2025-01-04,Rajasthan,Jaipur,302002,367,64,26,457,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793111,40,157,44,241,2025,True
2025-01-04,Karnataka,Bengaluru,560091,343,21,21,385,2025,True
2025-01-04,Meghalaya,East Jaintia Hills,793200,200,510,197,907,2025,True
2025-01-04,Gujarat,Gir Somnath,362550,70,28,11,109,2025,True
2025-01-04,Assam,Biswanath,784176,75,66,22,163,2025,True
2025-01-04,Assam,Marigaon,782105,89,96,20,205,2025,True
2025-01-04,Uttarakhand,Dehradun,248001,510,138,26,674,2025,True
2025-01-04,Gujarat,Kheda,387630,77,13,11,101,2025,True
2025-01-04,Gujarat,Sabarkantha,383270,79,60,32,171,2025,True
2025-01-04,Assam,Darrang,784115,136,85,76,297,2025,True
2025-01-04,Assam,Dhubri,783349,123,99,24,246,2025,True
2025-01-04,Bihar,East Champaran,845302,239,335,26,600,2025,True
2025-01-04,Karnataka,Bengaluru,560035,105,30,50,185,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793012,23,180,90,293,2025,True
2025-01-04,Gujarat,Patan,384265,208,36,49,293,2025,True
2025-01-04,Uttar Pradesh,Mainpuri,205262,123,107,11,241,2025,True
2025-01-04,Madhya Pradesh,Burhanpur,450332,111,31,11,153,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793009,68,339,141,548,2025,True
2025-01-04,Punjab,Amritsar,143001,888,186,40,1114,2025,True
2025-01-04,Madhya Pradesh,Indore,452001,396,105,27,528,2025,True
2025-01-04,Uttar Pradesh,Kaushambi,212213,63,39,11,113,2025,True
2025-01-04,Uttar Pradesh,Gorakhpur,273008,61,93,24,178,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271865,287,322,61,670,2025,True
2025-01-04,Assam,Karimganj,788724,163,122,12,297,2025,True
2025-01-04,Assam,Darrang,784190,139,40,14,193,2025,True
2025-01-04,Meghalaya,West Garo Hills,794005,76,151,64,291,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271902,106,158,32,296,2025,True
2025-01-04,Assam,North Cachar Hills,788830,27,57,19,103,2025,True
2025-01-04,Bihar,Patna,803201,114,297,14,425,2025,True
2025-01-04,Assam,Golaghat,785705,65,88,13,166,2025,True
2025-01-04,Madhya Pradesh,Jhabua,457779,219,160,19,398,2025,True
2025-01-04,Madhya Pradesh,Burhanpur,450221,91,29,18,138,2025,True
2025-01-04,Meghalaya,North Garo Hills,794108,47,190,76,313,2025,True
2025-01-04,Punjab,Ludhiana,141015,130,80,18,228,2025,True
2025-01-04,Karnataka,Bengaluru,560016,210,48,45,303,2025,True
2025-01-04,Gujarat,Banaskantha,385565,119,84,96,299,2025,True
2025-01-04,Maharashtra,Nanded,431715,188,24,12,224,2025,True
2025-01-04,Jammu and Kashmir,Punch,185121,142,59,10,211,2025,True
2025-01-04,Assam,Goalpara,783129,257,93,131,481,2025,True
2025-01-04,Uttar Pradesh,Gautam Buddha Nagar,201301,602,503,55,1160,2025,True
2025-01-04,Bihar,Jehanabad,804408,37,114,13,164,2025,True
2025-01-04,Madhya Pradesh,Burhanpur,450331,345,95,71,511,2025,True
2025-01-04,Uttar Pradesh,Gonda,271503,223,126,17,366,2025,True
2025-01-04,Uttar Pradesh,Jalaun,285203,61,32,10,103,2025,True
2025-01-04,Bihar,Patna,800008,53,185,45,283,2025,True
2025-01-04,Bihar,Jehanabad,804418,16,76,21,113,2025,True
2025-01-04,Maharashtra,Thane,421301,360,124,12,496,2025,True
2025-01-04,Assam,Kamrup,781366,57,38,17,112,2025,True
2025-01-04,Uttar Pradesh,Kanpur Dehat,209303,204,122,10,336,2025,True
2025-01-04,Uttar Pradesh,Etah,207001,724,354,13,1091,2025,True
2025-01-04,Uttar Pradesh,Meerut,250002,809,355,22,1186,2025,True
2025-01-04,Uttar Pradesh,Gautam Buddha Nagar,201310,126,219,14,359,2025,True
2025-01-04,Madhya Pradesh,Chhatarpur,471301,87,38,10,135,2025,True
2025-01-04,Assam,Karimganj,788737,67,105,10,182,2025,True
2025-01-04,Bihar,Patna,800004,22,85,19,126,2025,True
2025-01-04,Tripura,West Tripura,799035,68,31,12,111,2025,True
2025-01-04,Uttar Pradesh,Sitapur,261205,381,231,28,640,2025,True
2025-01-04,Chhattisgarh,Raipur,493225,299,12,11,322,2025,True
2025-01-04,Gujarat,Surendra Nagar,363440,79,28,10,117,2025,True
2025-01-04,Rajasthan,Baran,325205,255,37,15,307,2025,True
2025-01-04,Rajasthan,Sirohi,307024,70,62,20,152,2025,True
2025-01-04,Uttar Pradesh,Lucknow,226017,169,209,11,389,2025,True
2025-01-04,Punjab,Ludhiana,141008,419,181,20,620,2025,True
2025-01-04,Uttar Pradesh,Mainpuri,205247,81,83,14,178,2025,True
2025-01-04,Punjab,Sangrur,148001,145,11,10,166,2025,True
2025-01-04,Rajasthan,Bundi,323802,98,18,11,127,2025,True
2025-01-04,Gujarat,Patan,384285,91,15,35,141,2025,True
2025-01-04,Meghalaya,West Garo Hills,794001,67,136,13,216,2025,True
2025-01-04,Rajasthan,Karauli,322230,348,105,12,465,2025,True
2025-01-04,Gujarat,Mahesana,384325,95,10,14,119,2025,True
2025-01-04,Bihar,Muzaffarpur,843128,228,182,11,421,2025,True
2025-01-04,Assam,Tinsukia,786171,63,58,50,171,2025,True
2025-01-04,West Bengal,Uttar Dinajpur,733156,289,89,20,398,2025,True
2025-01-04,Gujarat,Surat,395006,473,137,26,636,2025,True
2025-01-04,Bihar,Jehanabad,804417,25,102,14,141,2025,True
2025-01-04,Nagaland,Longleng,798625,131,226,12,369,2025,True
2025-01-04,Madhya Pradesh,Dhar,454001,253,74,75,402,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793019,25,55,62,142,2025,True
2025-01-04,Chandigarh,Chandigarh,160036,86,21,10,117,2025,True
2025-01-04,Meghalaya,Ri Bhoi,793102,105,460,196,761,2025,True
2025-01-04,Karnataka,Bengaluru,560100,228,51,31,310,2025,True
2025-01-04,Uttar Pradesh,Maharajganj,273303,159,311,22,492,2025,True
2025-01-04,Gujarat,Dahod,389380,113,19,27,159,2025,True
2025-01-04,Gujarat,Banaskantha,385120,161,180,58,399,2025,True
2025-01-04,Gujarat,Gir Somnath,362560,205,75,15,295,2025,True
2025-01-04,Madhya Pradesh,Khargone,451332,294,93,12,399,2025,True
2025-01-04,Madhya Pradesh,Morena,476111,271,149,19,439,2025,True
2025-01-04,Bihar,Jamui,811314,554,308,20,882,2025,True
2025-01-04,Assam,Tinsukia,786181,36,50,22,108,2025,True
2025-01-04,Meghalaya,Ri Bhoi,793103,85,360,85,530,2025,True
2025-01-04,Gujarat,Anand,388001,107,20,62,189,2025,True
2025-01-04,Assam,Cachar,788119,86,38,17,141,2025,True
2025-01-04,Jharkhand,Ranchi,835222,89,77,34,200,2025,True
2025-01-04,Assam,North Cachar Hills,788931,34,36,43,113,2025,True
2025-01-04,Meghalaya,West Jaintia Hills,793151,214,423,291,928,2025,True
2025-01-04,Assam,Dhemaji,787057,53,76,27,156,2025,True
2025-01-04,West Bengal,Darjeeling,734003,109,65,13,187,2025,True
2025-01-04,Madhya Pradesh,Panna,488441,107,33,19,159,2025,True
2025-01-04,Meghalaya,Ri Bhoi,793105,88,434,184,706,2025,True
2025-01-04,Uttar Pradesh,Jaunpur,222132,45,65,13,123,2025,True
2025-01-04,Uttar Pradesh,Bareilly,243505,542,156,12,710,2025,True
2025-01-04,Tamil Nadu,Kancheepuram,600045,81,19,14,114,2025,True
2025-01-04,Meghalaya,East Garo Hills,794111,247,714,185,1146,2025,True
2025-01-04,Uttar Pradesh,Balrampur,271604,181,301,12,494,2025,True
2025-01-04,Rajasthan,Jhalawar,326038,112,49,12,173,2025,True
2025-01-04,Assam,Marigaon,782410,46,50,30,126,2025,True
2025-01-04,Assam,Karbi Anglong,782461,35,71,29,135,2025,True
2025-01-04,Madhya Pradesh,Raisen,464551,291,39,12,342,2025,True
2025-01-04,Bihar,West Champaran,845103,123,188,15,326,2025,True
2025-01-04,Gujarat,Chhotaudepur,391165,64,47,40,151,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793005,60,215,66,341,2025,True
2025-01-04,Gujarat,Patan,385340,144,47,27,218,2025,True
2025-01-04,Bihar,Patna,800006,26,147,42,215,2025,True
2025-01-04,Bihar,Patna,800007,49,158,25,232,2025,True
2025-01-04,Uttar Pradesh,Kanpur Nagar,208011,121,121,10,252,2025,True
2025-01-04,Maharashtra,Thane,421302,545,186,17,748,2025,True
2025-01-04,Madhya Pradesh,Indore,452009,217,62,11,290,2025,True
2025-01-04,Delhi,Shahdara,110032,208,98,13,319,2025,True
2025-01-04,Assam,Hailakandi,788163,99,59,35,193,2025,True
2025-01-04,Gujarat,Jamnagar,361005,115,19,17,151,2025,True
2025-01-04,Assam,Dhemaji,787060,126,100,25,251,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271851,158,117,14,289,2025,True
2025-01-04,Uttar Pradesh,Sitapur,261204,283,202,11,496,2025,True
2025-01-04,Karnataka,Kalaburagi,585104,560,31,17,608,2025,True
2025-01-04,Bihar,West Champaran,845306,120,184,20,324,2025,True
2025-01-04,Uttar Pradesh,Shahjahanpur,242127,208,219,16,443,2025,True
2025-01-04,Bihar,West Champaran,845101,300,402,11,713,2025,True
2025-01-04,Uttar Pradesh,Balrampur,271205,125,140,10,275,2025,True
2025-01-04,Gujarat,Chhotaudepur,391160,60,28,13,101,2025,True
2025-01-04,Assam,North Cachar Hills,788819,50,41,24,115,2025,True
2025-01-04,Gujarat,Dahod,389180,104,183,110,397,2025,True
2025-01-04,Madhya Pradesh,Bhind,477441,90,32,14,136,2025,True
2025-01-04,Nagaland,Peren,797110,201,331,12,544,2025,True
2025-01-04,Karnataka,Bengaluru,560045,383,31,15,429,2025,True
2025-01-04,Assam,Karbi Anglong,782460,40,123,27,190,2025,True
2025-01-04,Uttar Pradesh,Muzaffarnagar,251001,429,193,14,636,2025,True
2025-01-04,Rajasthan,Jodhpur,342306,219,90,13,322,2025,True
2025-01-04,Meghalaya,North Garo Hills,783134,22,162,45,229,2025,True
2025-01-04,Assam,Golaghat,785612,59,73,16,148,2025,True
2025-01-04,Rajasthan,Jalor,307029,114,44,13,171,2025,True
2025-01-04,Delhi,South Delhi,110074,253,102,10,365,2025,True
2025-01-04,Nagaland,Tuensang,798612,173,296,34,503,2025,True
2025-01-04,Gujarat,Mahisagar,389230,110,12,16,138,2025,True
2025-01-04,Rajasthan,Jodhpur,342001,770,191,31,992,2025,True
2025-01-04,Assam,Jorhat,785634,42,38,22,102,2025,True
2025-01-04,Gujarat,Rajkot,360004,240,72,47,359,2025,True
2025-01-04,Assam,Bongaigaon,783384,135,47,21,203,2025,True
2025-01-04,Uttar Pradesh,Unnao,209861,214,118,11,343,2025,True
2025-01-04,Bihar,Sitamarhi,843332,102,115,27,244,2025,True
2025-01-04,Rajasthan,Alwar,301001,646,172,26,844,2025,True
2025-01-04,Karnataka,Bengaluru,560067,158,26,39,223,2025,True
2025-01-04,Bihar,West Champaran,845449,368,469,18,855,2025,True
2025-01-04,Assam,Karimganj,788720,72,49,14,135,2025,True
2025-01-04,Uttar Pradesh,Kanpur Nagar,208002,73,65,10,148,2025,True
2025-01-04,Gujarat,Panchmahals,389210,90,14,53,157,2025,True
2025-01-04,Punjab,Hoshiarpur,146001,267,35,34,336,2025,True
2025-01-04,Nagaland,Noklak,798626,47,65,16,128,2025,True
2025-01-04,Chhattisgarh,Sukma,494122,267,69,45,381,2025,True
2025-01-04,Assam,Hojai,782447,74,28,12,114,2025,True
2025-01-04,Uttar Pradesh,Siddharthnagar,272192,183,323,28,534,2025,True
2025-01-04,Rajasthan,Jaipur,302020,164,75,12,251,2025,True
2025-01-04,Bihar,Jamui,811303,461,339,10,810,2025,True
2025-01-04,Uttar Pradesh,Maharajganj,273304,188,184,11,383,2025,True
2025-01-04,Madhya Pradesh,Khandwa,450117,271,133,16,420,2025,True
2025-01-04,Rajasthan,Ajmer,305001,522,121,22,665,2025,True
2025-01-04,Sikkim,West Sikkim,737121,52,65,10,127,2025,True
2025-01-04,Haryana,Gurgaon,122001,426,145,22,593,2025,True
2025-01-04,Assam,Dhubri,783348,402,342,22,766,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793010,28,49,39,116,2025,True
2025-01-04,Meghalaya,West Garo Hills,794104,401,379,149,929,2025,True
2025-01-04,Maharashtra,Latur,413517,229,42,23,294,2025,True
2025-01-04,Uttar Pradesh,Jalaun,285205,160,70,16,246,2025,True
2025-01-04,Rajasthan,Nagaur,341001,445,224,22,691,2025,True
2025-01-04,Uttar Pradesh,Gonda,271504,108,89,21,218,2025,True
2025-01-04,Karnataka,Bengaluru,560078,232,36,26,294,2025,True
2025-01-04,Uttar Pradesh,Basti,272163,140,139,10,289,2025,True
2025-01-04,Assam,Karbi Anglong,782448,60,111,37,208,2025,True
2025-01-04,Gujarat,Morbi,363330,71,31,13,115,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793002,124,154,43,321,2025,True
2025-01-04,Madhya Pradesh,Satna,485001,368,55,14,437,2025,True
2025-01-04,Punjab,Gurdaspur,143505,233,36,49,318,2025,True
2025-01-04,Madhya Pradesh,Shivpuri,473885,56,29,18,103,2025,True
2025-01-04,Gujarat,Devbhumi Dwarka,361305,135,27,39,201,2025,True
2025-01-04,Gujarat,Rajkot,360001,178,51,12,241,2025,True
2025-01-04,Uttar Pradesh,Gautam Buddha Nagar,203207,242,241,29,512,2025,True
2025-01-04,Maharashtra,Aurangabad,431001,584,154,53,791,2025,True
2025-01-04,Gujarat,Kheda,387130,108,10,31,149,2025,True
2025-01-04,Jharkhand,Hazaribagh,825301,169,65,14,248,2025,True
2025-01-04,Bihar,Muzaffarpur,842001,116,148,12,276,2025,True
2025-01-04,Gujarat,Rajkot,360110,93,11,16,120,2025,True
2025-01-04,Maharashtra,Thane,421503,226,62,23,311,2025,True
2025-01-04,Uttar Pradesh,Azamgarh,276121,139,158,16,313,2025,True
2025-01-04,Rajasthan,Udaipur,307025,70,47,15,132,2025,True
2025-01-04,Assam,Cachar,788099,85,20,24,129,2025,True
2025-01-04,Madhya Pradesh,Bhopal,462022,178,23,10,211,2025,True
2025-01-04,Assam,Chirang,783393,77,50,26,153,2025,True
2025-01-04,Uttar Pradesh,Kanpur Nagar,209214,93,131,17,241,2025,True
2025-01-04,Uttar Pradesh,Rampur,244901,894,333,19,1246,2025,True
2025-01-04,Assam,South Salmara Mankachar,783131,74,59,18,151,2025,True
2025-01-04,Gujarat,The Dangs,394716,85,13,22,120,2025,True
2025-01-04,Karnataka,Bengaluru,560037,126,46,118,290,2025,True
2025-01-04,Bihar,East Champaran,845301,129,228,14,371,2025,True
2025-01-04,Uttar Pradesh,Bareilly,243503,825,308,11,1144,2025,True
2025-01-04,Meghalaya,South West Khasi Hills,793106,31,102,73,206,2025,True
2025-01-04,Assam,Tinsukia,786182,54,81,16,151,2025,True
2025-01-04,Rajasthan,Jaipur,302003,351,64,15,430,2025,True
2025-01-04,Assam,Charaideo,785692,43,22,46,111,2025,True
2025-01-04,Jharkhand,East Singhbhum,832104,55,54,11,120,2025,True
2025-01-04,Rajasthan,Bundi,323001,179,39,10,228,2025,True
2025-01-04,Punjab,Ludhiana,141001,328,122,31,481,2025,True
2025-01-04,Gujarat,Gandhinagar,382421,74,39,16,129,2025,True
2025-01-04,Madhya Pradesh,Alirajpur,457990,134,105,15,254,2025,True
2025-01-04,Gujarat,Vadodara,391440,189,14,17,220,2025,True
2025-01-04,Rajasthan,Jodhpur,342311,147,81,10,238,2025,True
2025-01-04,Bihar,Madhubani,847421,90,135,18,243,2025,True
2025-01-04,Rajasthan,Sikar,332311,110,33,12,155,2025,True
2025-01-04,Karnataka,Bengaluru,560068,330,60,54,444,2025,True
2025-01-04,Maharashtra,Thane,421501,146,46,15,207,2025,True
2025-01-04,Maharashtra,Nagpur,440035,195,23,18,236,2025,True
2025-01-04,Rajasthan,Jodhpur,342302,114,65,11,190,2025,True
2025-01-04,Gujarat,Surat,394210,458,187,33,678,2025,True
2025-01-04,Punjab,SAS Nagar (Mohali),140301,204,65,11,280,2025,True
2025-01-04,Meghalaya,South West Garo Hills,794106,83,86,22,191,2025,True
2025-01-04,Uttar Pradesh,Moradabad,244001,1519,510,15,2044,2025,True
2025-01-04,Rajasthan,Jaipur,302017,175,71,12,258,2025,True
2025-01-04,Meghalaya,South West Garo Hills,794115,481,253,85,819,2025,True
2025-01-04,Gujarat,Dahod,389170,97,140,72,309,2025,True
2025-01-04,Uttar Pradesh,Lucknow,226010,129,147,14,290,2025,True
2025-01-04,Punjab,Kapurthala,144601,164,28,254,446,2025,True
2025-01-04,Rajasthan,Jalor,343030,116,34,11,161,2025,True
2025-01-04,Assam,Karimganj,788722,51,73,40,164,2025,True
2025-01-04,West Bengal,Darjeeling,734429,62,34,16,112,2025,True
2025-01-04,Meghalaya,North Garo Hills,794002,94,501,51,646,2025,True
2025-01-04,Bihar,Patna,801110,70,187,12,269,2025,True
2025-01-04,Uttar Pradesh,Mainpuri,205264,66,78,10,154,2025,True
2025-01-04,Meghalaya,East Garo Hills,794110,244,410,108,762,2025,True
2025-01-04,Gujarat,Surat,395010,583,222,38,843,2025,True
2025-01-04,Meghalaya,West Khasi Hills,793119,573,1812,642,3027,2025,True
2025-01-04,Maharashtra,Solapur,413203,91,11,13,115,2025,True
2025-01-04,Jharkhand,Ranchi,835214,127,67,11,205,2025,True
2025-01-04,Madhya Pradesh,Gwalior,475330,81,52,11,144,2025,True
2025-01-04,Gujarat,Chhotaudepur,391150,67,23,39,129,2025,True
2025-01-04,Bihar,West Champaran,845452,406,463,15,884,2025,True
2025-01-04,Karnataka,Bengaluru,560084,93,16,16,125,2025,True
2025-01-04,Bihar,West Champaran,845438,604,773,16,1393,2025,True
2025-01-04,Gujarat,Gir Somnath,362268,201,35,37,273,2025,True
2025-01-04,Assam,Goalpara,783132,106,25,53,184,2025,True
2025-01-04,Madhya Pradesh,Bhind,477445,109,44,18,171,2025,True
2025-01-04,Delhi,South West Delhi,110070,68,29,14,111,2025,True
2025-01-04,Rajasthan,Jalor,343032,130,81,10,221,2025,True
2025-01-04,Uttar Pradesh,Agra,282001,694,504,21,1219,2025,True
2025-01-04,Meghalaya,South West Garo Hills,794105,427,271,67,765,2025,True
2025-01-04,Bihar,East Champaran,845401,276,477,16,769,2025,True
2025-01-04,Maharashtra,Parbhani,431402,135,10,16,161,2025,True
2025-01-04,Bihar,Sitamarhi,843331,385,187,15,587,2025,True
2025-01-04,Assam,Kamrup,781136,268,143,63,474,2025,True
2025-01-04,Karnataka,Bengaluru,560097,162,21,16,199,2025,True
2025-01-04,Rajasthan,Jaipur,302004,209,54,31,294,2025,True
2025-01-04,Gujarat,Mahesana,384315,150,18,16,184,2025,True
2025-01-04,Madhya Pradesh,Vidisha,464228,216,62,19,297,2025,True
2025-01-04,West Bengal,Jalpaiguri,735135,122,45,26,193,2025,True
2025-01-04,Assam,Karbi Anglong,782470,54,88,36,178,2025,True
2025-01-04,Gujarat,Surendra Nagar,363520,154,66,29,249,2025,True
2025-01-04,Punjab,Ludhiana,141013,85,19,10,114,2025,True
2025-01-04,Uttar Pradesh,Meerut,250001,561,295,11,867,2025,True
2025-01-04,Bihar,Patna,800020,40,168,29,237,2025,True
2025-01-04,Madhya Pradesh,Dewas,455001,427,65,10,502,2025,True
2025-01-04,Gujarat,Banaskantha,385550,96,67,37,200,2025,True
2025-01-04,Rajasthan,Jaipur,302016,282,69,21,372,2025,True
2025-01-04,Uttar Pradesh,Kanpur Nagar,208001,438,332,62,832,2025,True
2025-01-04,Gujarat,Dahod,389155,65,42,57,164,2025,True
2025-01-04,Gujarat,Navsari,396445,133,10,33,176,2025,True
2025-01-04,Assam,Darrang,784125,114,69,54,237,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271881,128,187,16,331,2025,True
2025-01-04,Uttar Pradesh,Lucknow,226018,51,62,12,125,2025,True
2025-01-04,Bihar,East Champaran,845304,273,190,13,476,2025,True
2025-01-04,Uttar Pradesh,Bulandshahr,203205,235,232,17,484,2025,True
2025-01-04,Gujarat,Ahmedabad,382150,77,26,19,122,2025,True
2025-01-04,Gujarat,Banaskantha,385566,88,54,50,192,2025,True
2025-01-04,Madhya Pradesh,Khargone,451331,196,43,18,257,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793021,29,110,62,201,2025,True
2025-01-04,Uttar Pradesh,Jaunpur,222139,133,242,13,388,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793001,74,155,63,292,2025,True
2025-01-04,Assam,Goalpara,783101,149,112,36,297,2025,True
2025-01-04,Uttar Pradesh,Kanpur Nagar,208020,72,74,10,156,2025,True
2025-01-04,Maharashtra,Hingoli,431702,120,16,23,159,2025,True
2025-01-04,Karnataka,Bengaluru,560043,270,71,92,433,2025,True
2025-01-04,Odisha,Nabarangapur,764076,182,82,12,276,2025,True
2025-01-04,Assam,Karbi Anglong,782441,141,157,23,321,2025,True
2025-01-04,Gujarat,Surat,395009,205,43,15,263,2025,True
2025-01-04,Maharashtra,Mumbai Suburban,400072,172,62,12,246,2025,True
2025-01-04,Madhya Pradesh,Gwalior,474001,364,99,43,506,2025,True
2025-01-04,Punjab,Ludhiana,141003,207,106,35,348,2025,True
2025-01-04,Meghalaya,South Garo Hills,794114,56,108,44,208,2025,True
2025-01-04,Bihar,West Champaran,845455,298,498,21,817,2025,True
2025-01-04,Gujarat,Valsad,396191,137,82,10,229,2025,True
2025-01-04,Nagaland,Kohima,797003,27,77,14,118,2025,True
2025-01-04,Uttar Pradesh,Azamgarh,276305,92,174,10,276,2025,True
2025-01-04,Meghalaya,South West Khasi Hills,793114,166,322,101,589,2025,True
2025-01-04,Gujarat,Morbi,363642,110,32,21,163,2025,True
2025-01-04,Gujarat,Sabarkantha,383001,123,50,23,196,2025,True
2025-01-04,Gujarat,Rajkot,360003,280,88,66,434,2025,True
2025-01-04,Madhya Pradesh,Gwalior,474011,97,47,13,157,2025,True
2025-01-04,Uttar Pradesh,Varanasi,221001,328,477,41,846,2025,True
2025-01-04,Rajasthan,Ajmer,305901,485,75,14,574,2025,True
2025-01-04,Maharashtra,Hingoli,431513,231,30,15,276,2025,True
2025-01-04,Assam,Kamrup,781354,105,68,22,195,2025,True
2025-01-04,Madhya Pradesh,Shivpuri,473670,133,58,11,202,2025,True
2025-01-04,Bihar,Sitamarhi,843302,616,379,18,1013,2025,True
2025-01-04,Rajasthan,Dholpur,328025,199,46,11,256,2025,True
2025-01-04,Bihar,West Champaran,845307,336,447,23,806,2025,True
2025-01-04,Uttar Pradesh,Gorakhpur,273016,70,152,17,239,2025,True
2025-01-04,Meghalaya,East Khasi Hills,793006,42,125,59,226,2025,True
2025-01-04,Uttar Pradesh,Bahraich,271830,209,213,27,449,2025,True
